ID,Membrshp Start Dt,Membrshp End Dt,Role,SPORT,years_org,Sport
396741,8/1/2018,12/1/2019,Varsity,AFBA,1.33,Football
393725,8/1/2018,12/1/2019,Member,AFBA,1.33,Football
396932,8/1/2018,12/1/2019,Varsity,AFBA,1.33,Football
401688,8/1/2018,12/1/2019,Member,AFBA,1.33,Football
410555,8/1/2019,12/1/2019,Member,AFBA,0.33,Football
413426,8/1/2019,12/1/2019,Member,AFBA,0.33,Football
417827,8/1/2019,12/1/2019,Member,AFBA,0.33,Football
412573,8/1/2019,12/1/2019,Member,AFBA,0.33,Football
412864,8/1/2019,12/1/2019,Member,AFBA,0.33,Football
405412,8/1/2019,12/1/2019,Varsity,AFBA,0.33,Football
410736,8/1/2019,12/1/2019,Member,AFBA,0.33,Football
409847,8/1/2019,12/1/2019,Member,AFBA,0.33,Football
420359,9/15/2019,12/1/2019,Member,AFBA,0.21,Football
397251,3/1/2018,3/1/2020,Varsity,AFBA,2.00,Football
376337,8/1/2016,5/1/2020,Varsity,AFBA,3.75,Football
378884,8/1/2016,5/1/2020,Varsity,AFBA,3.75,Football
383691,8/1/2017,5/1/2020,Varsity,AFBA,2.75,Football
386403,8/1/2017,5/1/2020,Member,AFBA,2.75,Football
381305,8/1/2017,5/1/2020,Varsity,AFBA,2.75,Football
385419,8/1/2017,5/1/2020,Member,AFBA,2.75,Football
377701,8/1/2018,5/1/2020,Varsity,AFBA,1.75,Football
399206,8/1/2018,5/1/2020,Member,AFBA,1.75,Football
396770,8/1/2018,5/1/2020,Varsity,AFBA,1.75,Football
398577,8/1/2018,5/1/2020,Member,AFBA,1.75,Football
403441,8/1/2018,5/1/2020,Member,AFBA,1.75,Football
397754,8/1/2018,5/1/2020,Varsity,AFBA,1.75,Football
397106,8/1/2018,5/1/2020,Member,AFBA,1.75,Football
391790,8/1/2018,5/1/2020,Member,AFBA,1.75,Football
396279,8/1/2018,5/1/2020,Member,AFBA,1.75,Football
410556,2/1/2019,5/1/2020,Member,AFBA,1.25,Football
413045,8/1/2019,5/1/2020,Member,AFBA,0.75,Football
415238,8/1/2019,5/1/2020,Member,AFBA,0.75,Football
412846,8/1/2019,5/1/2020,Member,AFBA,0.75,Football
417335,8/1/2019,5/1/2020,Member,AFBA,0.75,Football
409107,8/1/2019,5/1/2020,Member,AFBA,0.75,Football
410451,8/1/2019,5/1/2020,Member,AFBA,0.75,Football
416629,8/1/2019,5/1/2020,Member,AFBA,0.75,Football
412062,8/1/2019,5/1/2020,Varsity,AFBA,0.75,Football
371130,8/1/2015,6/1/2020,Varsity,AFBA,4.84,Football
380650,8/1/2016,6/1/2020,Varsity,AFBA,3.84,Football
376021,8/1/2016,6/1/2020,Varsity,AFBA,3.84,Football
379486,8/1/2016,6/1/2020,Varsity,AFBA,3.84,Football
379732,8/1/2016,6/1/2020,Varsity,AFBA,3.84,Football
378570,8/1/2016,6/1/2020,Varsity,AFBA,3.84,Football
380718,8/1/2016,6/1/2020,Varsity,AFBA,3.84,Football
378634,8/1/2016,6/1/2020,Varsity,AFBA,3.84,Football
379726,8/1/2016,6/1/2020,Varsity,AFBA,3.84,Football
378760,8/1/2016,6/1/2020,Varsity,AFBA,3.84,Football
379058,8/1/2016,6/1/2020,Varsity,AFBA,3.84,Football
371951,8/1/2016,6/1/2020,Varsity,AFBA,3.84,Football
378841,8/1/2016,6/1/2020,Varsity,AFBA,3.84,Football
379908,8/1/2016,6/1/2020,Varsity,AFBA,3.84,Football
378892,8/1/2016,6/1/2020,Varsity,AFBA,3.84,Football
395929,8/1/2018,6/1/2020,Varsity,AFBA,1.84,Football
430665,8/1/2020,8/16/2020,Member,AFBA,0.04,Football
430990,8/1/2020,8/16/2020,Member,AFBA,0.04,Football
431803,8/1/2020,8/16/2020,Member,AFBA,0.04,Football
414403,8/1/2019,8/28/2020,Member,AFBA,1.08,Football
427143,8/1/2020,9/10/2020,Member,AFBA,0.11,Football
397163,3/1/2018,12/1/2020,Member,AFBA,2.76,Football
413291,8/1/2019,12/1/2020,Member,AFBA,1.34,Football
426807,8/1/2020,12/1/2020,Member,AFBA,0.33,Football
427386,8/1/2020,12/1/2020,Member,AFBA,0.33,Football
432835,8/1/2020,12/1/2020,Member,AFBA,0.33,Football
427313,8/1/2020,12/1/2020,Member,AFBA,0.33,Football
430574,8/1/2020,12/1/2020,Member,AFBA,0.33,Football
430178,8/1/2020,12/1/2020,Member,AFBA,0.33,Football
438137,8/1/2020,12/1/2020,Member,AFBA,0.33,Football
401099,9/1/2020,12/1/2020,,AFBA,0.25,Football
382696,8/1/2017,5/1/2021,Varsity,AFBA,3.75,Football
387826,8/1/2017,5/1/2021,Varsity,AFBA,3.75,Football
385015,8/1/2017,5/1/2021,Varsity,AFBA,3.75,Football
387895,8/1/2017,5/1/2021,Varsity,AFBA,3.75,Football
386384,8/1/2017,5/1/2021,Varsity,AFBA,3.75,Football
385333,8/1/2017,5/1/2021,Varsity,AFBA,3.75,Football
388887,8/1/2017,5/1/2021,Varsity,AFBA,3.75,Football
384466,8/1/2017,5/1/2021,Varsity,AFBA,3.75,Football
388295,8/1/2017,5/1/2021,Varsity,AFBA,3.75,Football
383953,8/1/2017,5/1/2021,Varsity,AFBA,3.75,Football
396146,8/1/2018,5/1/2021,Varsity,AFBA,2.75,Football
393521,8/1/2018,5/1/2021,Varsity,AFBA,2.75,Football
411822,2/1/2019,5/1/2021,Varsity,AFBA,2.25,Football
392180,2/1/2019,5/1/2021,Member,AFBA,2.25,Football
397077,2/1/2019,5/1/2021,Varsity,AFBA,2.25,Football
415031,8/1/2019,5/1/2021,Member,AFBA,1.75,Football
415538,8/1/2019,5/1/2021,Member,AFBA,1.75,Football
406876,8/1/2019,5/1/2021,Varsity,AFBA,1.75,Football
418178,8/1/2019,5/1/2021,Varsity,AFBA,1.75,Football
422342,2/1/2020,5/1/2021,Member,AFBA,1.25,Football
426504,8/1/2020,5/1/2021,Member,AFBA,0.75,Football
427594,8/1/2020,5/1/2021,Varsity,AFBA,0.75,Football
396300,8/1/2020,5/1/2021,Varsity,AFBA,0.75,Football
426378,8/1/2020,5/1/2021,Varsity,AFBA,0.75,Football
425595,8/1/2020,5/1/2021,Member,AFBA,0.75,Football
432038,8/1/2020,5/1/2021,Varsity,AFBA,0.75,Football
430343,8/1/2020,5/1/2021,Member,AFBA,0.75,Football
425708,8/1/2020,5/1/2021,Member,AFBA,0.75,Football
432537,8/1/2020,5/1/2021,Member,AFBA,0.75,Football
430630,8/1/2020,5/1/2021,Member,AFBA,0.75,Football
433959,8/1/2020,5/1/2021,Member,AFBA,0.75,Football
431896,8/1/2020,5/1/2021,Member,AFBA,0.75,Football
396328,8/1/2020,5/1/2021,Varsity,AFBA,0.75,Football
396807,8/29/2020,5/1/2021,Member,AFBA,0.67,Football
448062,8/1/2021,8/16/2021,Member,AFBA,0.04,Football
444741,8/1/2021,11/1/2021,Member,AFBA,0.25,Football
443594,8/1/2021,11/1/2021,Member,AFBA,0.25,Football
386584,8/1/2017,12/1/2021,Varsity,AFBA,4.34,Football
412887,8/1/2019,12/1/2021,Member,AFBA,2.34,Football
438033,8/1/2020,12/1/2021,Member,AFBA,1.33,Football
395137,8/1/2020,12/1/2021,Varsity,AFBA,1.33,Football
430482,8/1/2020,12/1/2021,Varsity,AFBA,1.33,Football
432367,8/1/2020,12/1/2021,Varsity,AFBA,1.33,Football
426711,8/1/2020,12/1/2021,Member,AFBA,1.33,Football
430855,8/1/2020,12/1/2021,Varsity,AFBA,1.33,Football
452967,8/1/2021,12/1/2021,Varsity,AFBA,0.33,Football
450207,8/1/2021,12/1/2021,Member,AFBA,0.33,Football
454167,8/1/2021,12/1/2021,Member,AFBA,0.33,Football
453356,8/1/2021,12/1/2021,Member,AFBA,0.33,Football
448077,8/1/2021,12/1/2021,Member,AFBA,0.33,Football
447678,8/1/2021,12/1/2021,Member,AFBA,0.33,Football
448762,8/1/2021,12/1/2021,Member,AFBA,0.33,Football
452421,8/1/2021,12/1/2021,Member,AFBA,0.33,Football
449420,8/1/2021,12/1/2021,Member,AFBA,0.33,Football
449110,8/1/2021,12/1/2021,Varsity,AFBA,0.33,Football
446205,8/1/2021,12/1/2021,Varsity,AFBA,0.33,Football
386092,8/1/2017,5/1/2022,Varsity,AFBA,4.75,Football
387700,8/1/2017,5/1/2022,Varsity,AFBA,4.75,Football
387732,8/1/2017,5/1/2022,Varsity,AFBA,4.75,Football
395573,3/1/2018,5/1/2022,Varsity,AFBA,4.17,Football
396609,8/1/2018,5/1/2022,Varsity,AFBA,3.75,Football
399299,8/1/2018,5/1/2022,Varsity,AFBA,3.75,Football
396587,8/1/2018,5/1/2022,Varsity,AFBA,3.75,Football
392226,8/1/2018,5/1/2022,Varsity,AFBA,3.75,Football
397398,8/1/2018,5/1/2022,Varsity,AFBA,3.75,Football
397400,8/1/2018,5/1/2022,Varsity,AFBA,3.75,Football
398314,8/1/2018,5/1/2022,Varsity,AFBA,3.75,Football
394809,8/1/2018,5/1/2022,Varsity,AFBA,3.75,Football
400591,8/1/2018,5/1/2022,Member,AFBA,3.75,Football
263810,8/1/2018,5/1/2022,Varsity,AFBA,3.75,Football
408814,2/1/2019,5/1/2022,Varsity,AFBA,3.25,Football
410714,8/1/2019,5/1/2022,Member,AFBA,2.75,Football
408469,8/1/2019,5/1/2022,Member,AFBA,2.75,Football
412856,8/1/2019,5/1/2022,Varsity,AFBA,2.75,Football
413575,8/1/2019,5/1/2022,Member,AFBA,2.75,Football
430086,8/1/2020,5/1/2022,Member,AFBA,1.75,Football
433515,8/1/2020,5/1/2022,Member,AFBA,1.75,Football
446242,8/1/2021,5/1/2022,Member,AFBA,0.75,Football
446801,8/1/2021,5/1/2022,Member,AFBA,0.75,Football
448065,8/1/2021,5/1/2022,Varsity,AFBA,0.75,Football
450147,8/1/2021,5/1/2022,Member,AFBA,0.75,Football
443941,8/1/2021,5/1/2022,Member,AFBA,0.75,Football
451695,8/1/2021,5/1/2022,Member,AFBA,0.75,Football
447797,8/1/2021,5/1/2022,Member,AFBA,0.75,Football
448224,8/1/2021,5/1/2022,Member,AFBA,0.75,Football
447340,8/1/2021,5/1/2022,Varsity,AFBA,0.75,Football
454095,8/1/2021,5/1/2022,Member,AFBA,0.75,Football
449801,8/1/2021,5/1/2022,Member,AFBA,0.75,Football
444546,8/1/2021,5/1/2022,Member,AFBA,0.75,Football
443881,8/1/2021,5/1/2022,Member,AFBA,0.75,Football
382308,8/1/2021,5/1/2022,Varsity,AFBA,0.75,Football
464839,8/1/2022,8/9/2022,Member,AFBA,0.02,Football
460286,8/1/2022,8/12/2022,Member,AFBA,0.03,Football
461249,8/1/2022,8/12/2022,Member,AFBA,0.03,Football
461279,8/1/2022,8/12/2022,Member,AFBA,0.03,Football
467270,8/1/2022,8/13/2022,Member,AFBA,0.03,Football
447671,8/1/2021,8/14/2022,Member,AFBA,1.04,Football
462890,8/1/2022,8/20/2022,Member,AFBA,0.05,Football
452711,8/1/2021,10/1/2022,Varsity,AFBA,1.17,Football
466404,8/1/2022,10/1/2022,Member,AFBA,0.17,Football
407235,8/16/2021,11/1/2022,Varsity,AFBA,1.21,Football
430232,8/1/2020,12/1/2022,Varsity,AFBA,2.33,Football
427157,8/1/2020,12/1/2022,Varsity,AFBA,2.33,Football
432231,8/1/2020,12/1/2022,Varsity,AFBA,2.33,Football
443884,8/1/2021,12/1/2022,Member,AFBA,1.33,Football
462340,8/1/2022,12/1/2022,Member,AFBA,0.33,Football
468368,8/1/2022,12/1/2022,Varsity,AFBA,0.33,Football
469042,8/1/2022,12/1/2022,Varsity,AFBA,0.33,Football
464763,8/1/2022,12/1/2022,Member,AFBA,0.33,Football
462526,8/1/2022,12/1/2022,Varsity,AFBA,0.33,Football
465040,8/1/2022,12/1/2022,Member,AFBA,0.33,Football
461455,8/1/2022,12/1/2022,Member,AFBA,0.33,Football
464676,8/1/2022,12/1/2022,Varsity,AFBA,0.33,Football
461117,8/1/2022,12/1/2022,Member,AFBA,0.33,Football
384991,8/1/2018,1/1/2023,Varsity,AFBA,4.42,Football
400779,8/1/2018,1/1/2023,Varsity,AFBA,4.42,Football
396556,8/1/2018,1/1/2023,Varsity,AFBA,4.42,Football
396282,2/1/2019,1/1/2023,Varsity,AFBA,3.92,Football
386802,8/1/2019,1/1/2023,Varsity,AFBA,3.42,Football
449129,8/1/2021,1/1/2023,Varsity,AFBA,1.42,Football
444921,8/1/2021,1/1/2023,Member,AFBA,1.42,Football
450516,8/1/2021,1/1/2023,Member,AFBA,1.42,Football
465073,8/1/2022,1/1/2023,Member,AFBA,0.42,Football
469263,8/1/2022,1/1/2023,Member,AFBA,0.42,Football
461334,8/1/2022,1/1/2023,Member,AFBA,0.42,Football
464634,8/1/2022,1/1/2023,Member,AFBA,0.42,Football
462643,8/1/2022,1/1/2023,Member,AFBA,0.42,Football
464687,8/1/2022,1/1/2023,Varsity,AFBA,0.42,Football
464836,8/1/2022,1/1/2023,Member,AFBA,0.42,Football
449816,8/1/2021,1/15/2023,Member,AFBA,1.46,Football
412677,1/10/2022,4/1/2023,Varsity,AFBA,1.22,Football
425260,8/1/2020,5/1/2023,Varsity,AFBA,2.75,Football
432252,8/1/2020,5/1/2023,Varsity,AFBA,2.75,Football
446954,8/1/2021,5/1/2023,Member,AFBA,1.75,Football
444343,8/1/2021,5/1/2023,Varsity,AFBA,1.75,Football
447952,8/1/2021,5/1/2023,Member,AFBA,1.75,Football
434088,8/1/2021,5/1/2023,Varsity,AFBA,1.75,Football
450218,8/1/2021,5/1/2023,Varsity,AFBA,1.75,Football
446123,8/1/2021,5/1/2023,Member,AFBA,1.75,Football
463784,8/1/2022,5/1/2023,Member,AFBA,0.75,Football
457766,8/1/2022,5/1/2023,Member,AFBA,0.75,Football
462524,8/1/2022,5/1/2023,Member,AFBA,0.75,Football
383916,8/1/2022,5/1/2023,Member,AFBA,0.75,Football
468935,8/1/2022,5/1/2023,Member,AFBA,0.75,Football
462424,8/1/2022,5/1/2023,Member,AFBA,0.75,Football
447124,8/1/2022,5/1/2023,Varsity,AFBA,0.75,Football
460651,8/1/2022,5/1/2023,Member,AFBA,0.75,Football
429654,3/1/2023,5/1/2023,Member,AFBA,0.17,Football
409536,8/1/2019,6/1/2023,Varsity,AFBA,3.84,Football
413288,8/1/2019,6/1/2023,Varsity,AFBA,3.84,Football
410133,8/1/2019,6/1/2023,Member,AFBA,3.84,Football
416836,8/1/2019,6/1/2023,Varsity,AFBA,3.84,Football
412614,8/1/2019,6/1/2023,Varsity,AFBA,3.84,Football
300494,8/1/2019,6/1/2023,Varsity,AFBA,3.84,Football
412967,8/1/2019,6/1/2023,Varsity,AFBA,3.84,Football
411606,8/1/2019,6/1/2023,Varsity,AFBA,3.84,Football
409479,8/1/2019,6/1/2023,Varsity,AFBA,3.84,Football
413270,8/1/2019,6/1/2023,Varsity,AFBA,3.84,Football
454222,8/1/2021,6/1/2023,Varsity,AFBA,1.83,Football
483168,8/1/2023,8/16/2023,Member,AFBA,0.04,Football
480462,8/1/2023,8/16/2023,Member,AFBA,0.04,Football
485459,8/1/2023,8/16/2023,Member,AFBA,0.04,Football
483462,8/1/2023,8/16/2023,Member,AFBA,0.04,Football
476974,8/1/2023,8/16/2023,Member,AFBA,0.04,Football
474034,8/1/2023,8/30/2023,Member,AFBA,0.08,Football
450497,8/1/2021,9/27/2023,Varsity,AFBA,2.16,Football
410721,8/1/2019,10/1/2023,Varsity,AFBA,4.17,Football
456806,8/1/2022,10/1/2023,Varsity,AFBA,1.17,Football
431841,8/1/2020,12/1/2023,Varsity,AFBA,3.33,Football
463980,8/1/2022,12/1/2023,Member,AFBA,1.33,Football
461693,8/1/2022,12/1/2023,Varsity,AFBA,1.33,Football
456964,8/1/2022,12/1/2023,Member,AFBA,1.33,Football
485746,8/1/2023,12/1/2023,Varsity,AFBA,0.33,Football
479053,8/1/2023,12/1/2023,Member,AFBA,0.33,Football
479374,8/1/2023,12/1/2023,Member,AFBA,0.33,Football
472989,8/1/2023,12/1/2023,Member,AFBA,0.33,Football
479383,8/1/2023,12/1/2023,Varsity,AFBA,0.33,Football
481759,8/1/2023,3/1/2024,Member,AFBA,0.58,Football
413087,8/1/2019,5/1/2024,Varsity,AFBA,4.75,Football
407689,8/1/2019,5/1/2024,Varsity,AFBA,4.75,Football
415324,8/1/2019,5/1/2024,Varsity,AFBA,4.75,Football
420883,8/1/2020,5/1/2024,Varsity,AFBA,3.75,Football
430413,8/1/2020,5/1/2024,Varsity,AFBA,3.75,Football
427392,8/1/2020,5/1/2024,Varsity,AFBA,3.75,Football
425038,8/1/2020,5/1/2024,Varsity,AFBA,3.75,Football
429707,8/1/2020,5/1/2024,Varsity,AFBA,3.75,Football
426580,8/1/2020,5/1/2024,Varsity,AFBA,3.75,Football
446258,8/1/2021,5/1/2024,Varsity,AFBA,2.75,Football
445717,8/1/2021,5/1/2024,Varsity,AFBA,2.75,Football
283153,8/1/2021,5/1/2024,Varsity,AFBA,2.75,Football
461381,1/10/2022,5/1/2024,Member,AFBA,2.31,Football
308129,8/1/2022,5/1/2024,Member,AFBA,1.75,Football
464334,8/1/2022,5/1/2024,Varsity,AFBA,1.75,Football
465758,8/1/2022,5/1/2024,Varsity,AFBA,1.75,Football
460558,8/1/2022,5/1/2024,Member,AFBA,1.75,Football
461529,8/1/2022,5/1/2024,Member,AFBA,1.75,Football
461442,8/1/2022,5/1/2024,Member,AFBA,1.75,Football
408532,3/1/2023,5/1/2024,Member,AFBA,1.17,Football
479240,8/1/2023,5/1/2024,Member,AFBA,0.75,Football
479145,8/1/2023,5/1/2024,Member,AFBA,0.75,Football
479013,8/1/2023,5/1/2024,Member,AFBA,0.75,Football
479470,8/1/2023,5/1/2024,Member,AFBA,0.75,Football
485529,8/1/2023,5/1/2024,Member,AFBA,0.75,Football
479830,8/1/2023,5/1/2024,Member,AFBA,0.75,Football
477290,8/1/2023,5/1/2024,Member,AFBA,0.75,Football
479194,8/1/2023,5/1/2024,Member,AFBA,0.75,Football
478329,8/1/2023,5/1/2024,Varsity,AFBA,0.75,Football
474378,8/1/2023,5/1/2024,Member,AFBA,0.75,Football
476332,8/1/2023,5/1/2024,Member,AFBA,0.75,Football
475166,8/1/2023,5/1/2024,Member,AFBA,0.75,Football
485315,8/1/2023,5/1/2024,Member,AFBA,0.75,Football
291097,8/1/2023,5/1/2024,Varsity,AFBA,0.75,Football
479606,8/1/2023,5/1/2024,Member,AFBA,0.75,Football
480764,8/1/2023,5/1/2024,Member,AFBA,0.75,Football
479388,8/1/2023,5/1/2024,Member,AFBA,0.75,Football
434305,8/1/2020,,Member,AFBA,,Football
425756,8/1/2020,,Varsity,AFBA,,Football
431818,8/1/2020,,Varsity,AFBA,,Football
266739,8/1/2020,,Varsity,AFBA,,Football
397288,8/1/2020,,Varsity,AFBA,,Football
431833,8/1/2020,,Member,AFBA,,Football
424084,8/1/2020,,Varsity,AFBA,,Football
432382,8/1/2020,,Varsity,AFBA,,Football
296087,8/1/2020,,Varsity,AFBA,,Football
444747,8/1/2021,,Varsity,AFBA,,Football
450121,8/1/2021,,Member,AFBA,,Football
449341,8/1/2021,,Member,AFBA,,Football
449433,8/1/2021,,Varsity,AFBA,,Football
450570,8/1/2021,,Varsity,AFBA,,Football
452963,8/1/2021,,Varsity,AFBA,,Football
444924,8/1/2021,,Varsity,AFBA,,Football
448390,8/1/2021,,Varsity,AFBA,,Football
443259,8/1/2021,,Varsity,AFBA,,Football
453102,8/1/2021,,Varsity,AFBA,,Football
446444,8/1/2021,,Varsity,AFBA,,Football
448624,8/1/2021,,Member,AFBA,,Football
449251,8/1/2021,,Varsity,AFBA,,Football
442734,8/1/2021,,Member,AFBA,,Football
296099,1/10/2022,,Varsity,AFBA,,Football
461384,8/1/2022,,Varsity,AFBA,,Football
363802,8/1/2022,,Varsity,AFBA,,Football
462600,8/1/2022,,Varsity,AFBA,,Football
461235,8/1/2022,,Varsity,AFBA,,Football
468773,8/1/2022,,Member,AFBA,,Football
461725,8/1/2022,,Varsity,AFBA,,Football
464057,8/1/2022,,Varsity,AFBA,,Football
467070,8/1/2022,,Varsity,AFBA,,Football
459559,8/1/2022,,Varsity,AFBA,,Football
470887,8/1/2022,,Varsity,AFBA,,Football
459577,8/1/2022,,Varsity,AFBA,,Football
464536,8/1/2022,,Member,AFBA,,Football
460167,8/1/2022,,Member,AFBA,,Football
459586,8/1/2022,,Varsity,AFBA,,Football
462183,8/1/2022,,Varsity,AFBA,,Football
476692,8/1/2023,,Varsity,AFBA,,Football
472850,8/1/2023,,Member,AFBA,,Football
449097,8/1/2023,,Member,AFBA,,Football
474677,8/1/2023,,Varsity,AFBA,,Football
479545,8/1/2023,,Member,AFBA,,Football
476770,8/1/2023,,Varsity,AFBA,,Football
475616,8/1/2023,,Varsity,AFBA,,Football
474639,8/1/2023,,Varsity,AFBA,,Football
484110,8/1/2023,,Member,AFBA,,Football
475473,8/1/2023,,Member,AFBA,,Football
291098,8/1/2023,,Member,AFBA,,Football
476694,8/1/2023,,Member,AFBA,,Football
473062,8/1/2023,,Member,AFBA,,Football
478120,8/1/2023,,Varsity,AFBA,,Football
479839,8/1/2023,,Member,AFBA,,Football
480258,8/1/2023,,Varsity,AFBA,,Football
479635,8/1/2023,,Varsity,AFBA,,Football
274979,8/1/2023,,Varsity,AFBA,,Football
478064,8/1/2023,,Member,AFBA,,Football
475523,8/1/2023,,Member,AFBA,,Football
478976,8/1/2023,,Varsity,AFBA,,Football
475731,8/1/2023,,Varsity,AFBA,,Football
479195,8/1/2023,,Member,AFBA,,Football
480622,8/1/2023,,Varsity,AFBA,,Football
461355,8/1/2023,,Member,AFBA,,Football
479562,8/1/2023,,Varsity,AFBA,,Football
493845,8/1/2024,,Member,AFBA,,Football
283982,8/1/2024,,Member,AFBA,,Football
267242,8/1/2024,,Member,AFBA,,Football
502422,8/1/2024,,Member,AFBA,,Football
500119,8/1/2024,,Member,AFBA,,Football
499420,8/1/2024,,Member,AFBA,,Football
506223,8/1/2024,,Member,AFBA,,Football
499821,8/1/2024,,Member,AFBA,,Football
498756,8/1/2024,,Member,AFBA,,Football
498951,8/1/2024,,Member,AFBA,,Football
504676,8/1/2024,,Member,AFBA,,Football
498761,8/1/2024,,Member,AFBA,,Football
491040,8/1/2024,,Member,AFBA,,Football
501552,8/1/2024,,Member,AFBA,,Football
502143,8/1/2024,,Member,AFBA,,Football
495538,8/1/2024,,Member,AFBA,,Football
505342,8/1/2024,,Member,AFBA,,Football
495569,8/1/2024,,Member,AFBA,,Football
491481,8/1/2024,,Member,AFBA,,Football
501372,8/1/2024,,Member,AFBA,,Football
499951,8/1/2024,,Member,AFBA,,Football
358197,8/1/2024,,Member,AFBA,,Football
495223,8/1/2024,,Member,AFBA,,Football
494851,8/1/2024,,Member,AFBA,,Football
506441,8/1/2024,,Member,AFBA,,Football
498690,8/1/2024,,Member,AFBA,,Football
499519,8/1/2024,,Member,AFBA,,Football
486520,8/1/2024,,Member,AFBA,,Football
499815,8/1/2024,,Member,AFBA,,Football
501478,8/1/2024,,Member,AFBA,,Football
499809,8/1/2024,,Member,AFBA,,Football
504241,8/1/2024,,Member,AFBA,,Football
499738,8/1/2024,,Member,AFBA,,Football
454224,8/1/2024,,Member,AFBA,,Football
499098,8/1/2024,,Member,AFBA,,Football
500653,8/1/2024,,Member,AFBA,,Football
499671,8/1/2024,,Member,AFBA,,Football
500983,8/1/2024,,Member,AFBA,,Football
499096,8/1/2024,,Member,AFBA,,Football
498503,8/1/2024,,Member,AFBA,,Football
494288,8/1/2024,,Member,AFBA,,Football
288358,8/1/2018,5/1/2022,Varsity,AGOF,3.75,WGolf
308161,8/1/2018,5/1/2022,Varsity,AGOF,3.75,WGolf
311139,8/1/2024,,Member,AGOF,,WGolf
368877,8/1/2015,5/1/2019,Varsity,AGOF,3.75,WGolf
375352,8/1/2016,5/1/2020,Varsity,AGOF,3.75,WGolf
375774,8/1/2016,5/1/2019,Member,AGOF,2.75,WGolf
375831,8/1/2016,5/1/2020,Varsity,AGOF,3.75,WGolf
383157,8/1/2017,5/1/2021,Varsity,AGOF,3.75,WGolf
384795,8/1/2017,5/1/2021,Member,AGOF,3.75,WGolf
385009,8/1/2017,5/1/2019,Varsity,AGOF,1.75,WGolf
385468,8/1/2017,5/1/2020,Varsity,AGOF,2.75,WGolf
386472,8/1/2017,5/1/2021,Varsity,AGOF,3.75,WGolf
386966,8/1/2018,5/1/2020,Member,AGOF,1.75,WGolf
409580,8/1/2019,5/1/2022,Varsity,AGOF,2.75,WGolf
421996,8/1/2020,12/1/2020,Varsity,AGOF,0.33,WGolf
423754,8/1/2020,5/1/2021,Varsity,AGOF,0.75,WGolf
424438,8/1/2020,5/1/2023,Varsity,AGOF,2.75,WGolf
424878,8/1/2020,5/1/2024,Varsity,AGOF,3.75,WGolf
425374,8/1/2020,5/1/2022,Varsity,AGOF,1.75,WGolf
425380,8/1/2020,5/1/2021,Varsity,AGOF,0.75,WGolf
443140,8/1/2021,12/1/2024,Member,AGOF,3.34,WGolf
445943,8/1/2021,12/1/2024,Varsity,AGOF,3.34,WGolf
460677,3/1/2023,,Varsity,AGOF,,WGolf
461061,8/1/2023,,Member,AGOF,,WGolf
465372,8/1/2022,5/1/2023,Varsity,AGOF,0.75,WGolf
465570,8/1/2022,5/1/2023,Varsity,AGOF,0.75,WGolf
468771,8/1/2022,5/1/2023,Varsity,AGOF,0.75,WGolf
472993,8/1/2023,5/1/2024,Varsity,AGOF,0.75,WGolf
473022,8/1/2023,12/1/2023,Member,AGOF,0.33,WGolf
476225,8/1/2023,,Varsity,AGOF,,WGolf
477169,8/1/2023,,Varsity,AGOF,,WGolf
477382,8/1/2023,,Varsity,AGOF,,WGolf
482885,8/1/2024,,Member,AGOF,,WGolf
483177,8/1/2023,5/1/2024,Varsity,AGOF,0.75,WGolf
488275,8/1/2023,,Varsity,AGOF,,WGolf
489437,8/1/2024,,Member,AGOF,,WGolf
489749,8/1/2024,,Member,AGOF,,WGolf
489757,8/1/2024,,Member,AGOF,,WGolf
489859,8/1/2024,,Member,AGOF,,WGolf
491035,8/1/2024,,Member,AGOF,,WGolf
492696,8/1/2024,,Member,AGOF,,WGolf
493590,8/1/2024,,Member,AGOF,,WGolf
493701,8/1/2024,,Member,AGOF,,WGolf
497983,8/1/2024,,Member,AGOF,,WGolf
499087,8/1/2024,,Member,AGOF,,WGolf
506917,8/1/2024,,Member,AGOF,,WGolf
514648,1/1/2025,,Member,AGOF,,WGolf
371479,8/1/2015,5/1/2019,Varsity,AGOL,3.75,MGolf
377111,8/1/2016,5/1/2019,Member,AGOL,2.75,MGolf
